domain,N,phi,lambda_max,a0_ref,a0_pred,a0_corr,err_pred,err_corr,improvement,rel_improvement
neural,158,0.38734177215189874,12.235899100296216,0.013095238095238096,0.013621121365951104,0.016206375717357065,0.04015835885444795,0.23757778205272126,-0.19741942319827332,-4.916023172715007
neural,278,0.46150039091359013,13.958150879039135,0.01138251910933865,0.01194045458535263,0.014640611570177474,0.04901687145477571,0.28623650261792766,-0.23721963116315195,-4.839550620811492
neural,175,0.3864686501106467,12.375825583737885,0.013080895008605854,0.013467115025091373,0.01601737772976099,0.0295255038918535,0.22448637644620184,-0.19496087255434835,-6.603134449733383
neural,235,0.4424356412366287,13.874642566067084,0.011817065684469,0.012012321461475323,0.014616514244264016,0.016523203155496043,0.23689878981330284,-0.2203755866578068,-13.337340420629648
neural,269,0.5090559857942579,14.309844122149443,0.010382385206080553,0.011646993862685915,0.014552190114417449,0.121803288117718,0.4016230206807205,-0.27981973256300247,-2.2973085263744033
neural,181,0.3871621233368258,12.292492188687127,0.013055985837574686,0.013558411435888588,0.01613057008257912,0.03848239455560214,0.23549230852839054,-0.1970099139727884,-5.1194816678100965
neural,158,0.3794262911719491,12.351905603450174,0.01326442721791559,0.013493194654929423,0.01600183432888013,0.017246687946302575,0.20637205557336566,-0.18912536762706308,-10.965894850032303
neural,232,0.4534903280067284,13.920435481284137,0.011585365853658538,0.01197280551249622,0.014633285747017333,0.033442160025989404,0.2630836118478117,-0.2296414518218223,-6.866824719356499
neural,277,0.42366635146587706,13.507924106033727,0.012182877033268627,0.012338436710065607,0.014899853137301211,0.012768714349835555,0.22301596713265256,-0.210247252782817,-16.46581209164128
neural,237,0.4775366829969535,14.025013802574922,0.011071513423616062,0.011883529600239504,0.014664192040960802,0.07334283449373534,0.3244975171760517,-0.25115468268231633,-3.4243929086396263
neural,214,0.4361357397721688,13.151238517665824,0.011970927746900386,0.012673077630124822,0.01538139685295308,0.05865459203078408,0.2848959728234732,-0.2262413807926891,-3.8571810419929475
neural,210,0.426021827157989,13.231715437435941,0.012190070418367952,0.0125959984141681,0.015225421841216781,0.0332998893253723,0.24900195968311825,-0.21570207035774597,-6.477561159509297
neural,239,0.4383058143866433,13.395653536280669,0.011901144535602148,0.012441846619522383,0.015113980139893679,0.04543278020888912,0.2699602206057045,-0.22452744039681538,-4.941970068093887
neural,162,0.39383398969549355,12.303846262436654,0.012948166359352593,0.013545899640789238,0.01615996913356716,0.046163546624877545,0.2480507807110965,-0.20188723408621898,-4.3733042283213885
